"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
56,"blue-collar","divorced","primary","no",12,"no","no","cellular",8,"jul",226,1,-1,0,"unknown","no"
40,"management","married","tertiary","no",196,"yes","no","cellular",20,"nov",40,1,-1,0,"unknown","no"
42,"entrepreneur","married","secondary","no",1002,"no","no","unknown",20,"jun",109,3,-1,0,"unknown","no"
62,"retired","married","secondary","no",2917,"no","no","cellular",11,"oct",123,2,182,2,"failure","no"
39,"technician","single","secondary","no",-143,"yes","no","cellular",14,"may",93,2,349,7,"failure","no"
52,"technician","divorced","secondary","no",388,"yes","yes","unknown",27,"may",139,1,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",347,"no","no","telephone",20,"nov",21,1,-1,0,"unknown","no"
23,"blue-collar","single","secondary","no",1311,"yes","no","unknown",3,"jun",100,3,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",254,"no","yes","cellular",8,"aug",492,3,-1,0,"unknown","no"
50,"admin.","divorced","secondary","no",86,"no","no","cellular",28,"jul",65,7,-1,0,"unknown","no"
53,"management","married","secondary","no",218,"yes","no","cellular",12,"may",27,6,344,12,"failure","no"
43,"entrepreneur","single","tertiary","no",744,"no","yes","cellular",20,"nov",90,4,114,4,"failure","no"
34,"technician","married","secondary","no",5553,"yes","no","unknown",23,"may",258,5,-1,0,"unknown","no"
28,"self-employed","single","secondary","no",123,"yes","no","unknown",9,"may",97,1,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",4586,"yes","no","unknown",8,"may",784,1,-1,0,"unknown","no"
50,"management","married","secondary","no",309,"no","no","telephone",5,"jun",113,1,-1,0,"unknown","no"
36,"admin.","divorced","secondary","no",131,"yes","no","unknown",6,"may",153,1,-1,0,"unknown","no"
34,"services","married","secondary","no",2956,"no","no","cellular",6,"aug",835,2,-1,0,"unknown","yes"
20,"student","single","secondary","no",215,"no","no","cellular",24,"nov",325,1,95,5,"success","yes"
37,"unemployed","single","primary","no",1648,"yes","no","unknown",5,"jun",166,2,-1,0,"unknown","no"
44,"unemployed","married","secondary","yes",-505,"yes","no","unknown",3,"jun",113,11,-1,0,"unknown","no"
55,"management","single","tertiary","no",1498,"no","no","cellular",25,"aug",340,5,-1,0,"unknown","no"
31,"management","married","tertiary","no",6980,"no","no","cellular",12,"aug",157,2,-1,0,"unknown","no"
46,"services","divorced","secondary","no",0,"no","no","unknown",20,"jun",1023,3,-1,0,"unknown","yes"
28,"blue-collar","married","secondary","no",2788,"yes","no","unknown",6,"jun",369,2,-1,0,"unknown","yes"
40,"admin.","married","secondary","no",0,"no","no","cellular",26,"oct",87,2,200,2,"failure","no"
40,"services","married","secondary","no",56,"yes","no","cellular",12,"may",700,3,-1,0,"unknown","no"
41,"blue-collar","single","secondary","no",656,"no","no","unknown",6,"jun",178,1,-1,0,"unknown","no"
32,"unknown","single","secondary","no",-274,"no","yes","unknown",27,"may",108,3,-1,0,"unknown","no"
38,"entrepreneur","married","tertiary","no",1438,"no","no","cellular",13,"nov",122,5,-1,0,"unknown","no"
33,"technician","single","tertiary","no",6,"no","no","cellular",25,"aug",30,4,-1,0,"unknown","no"
59,"management","divorced","primary","no",133,"yes","no","cellular",9,"jul",206,1,-1,0,"unknown","no"
48,"blue-collar","married","secondary","no",1903,"no","no","cellular",29,"aug",21,6,-1,0,"unknown","no"
34,"self-employed","single","tertiary","no",5462,"no","no","cellular",30,"apr",430,1,-1,0,"unknown","yes"
41,"entrepreneur","married","primary","no",759,"yes","no","unknown",4,"jun",79,10,-1,0,"unknown","no"
35,"technician","married","secondary","no",-1459,"yes","no","cellular",27,"aug",28,14,-1,0,"unknown","no"
36,"technician","married","tertiary","no",837,"no","no","cellular",28,"aug",68,6,-1,0,"unknown","no"
51,"technician","single","secondary","no",527,"yes","no","cellular",30,"jan",197,1,2,3,"other","no"
40,"technician","married","secondary","no",4441,"yes","no","cellular",20,"nov",153,2,183,2,"failure","no"
36,"technician","single","secondary","no",664,"no","no","cellular",22,"aug",309,3,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",130,"yes","no","cellular",6,"may",302,2,-1,0,"unknown","no"
33,"entrepreneur","married","tertiary","no",127,"no","yes","cellular",9,"jul",279,1,-1,0,"unknown","no"
47,"management","married","tertiary","no",2261,"no","no","cellular",31,"jul",87,2,-1,0,"unknown","no"
48,"management","divorced","tertiary","no",1010,"yes","no","cellular",20,"aug",65,1,-1,0,"unknown","no"
45,"blue-collar","married","secondary","no",534,"no","no","cellular",27,"aug",104,6,-1,0,"unknown","no"
35,"blue-collar","single","secondary","no",885,"yes","no","cellular",15,"jul",632,6,-1,0,"unknown","yes"
47,"unknown","married","unknown","no",750,"no","no","unknown",6,"jun",188,1,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",978,"no","no","unknown",3,"jul",385,6,-1,0,"unknown","no"
38,"technician","married","secondary","no",61,"yes","no","unknown",28,"may",97,1,-1,0,"unknown","no"
27,"blue-collar","single","secondary","no",23,"no","no","cellular",26,"feb",590,2,-1,0,"unknown","no"
31,"blue-collar","single","secondary","no",324,"yes","no","cellular",21,"jul",167,4,-1,0,"unknown","no"
26,"services","married","secondary","no",-16,"yes","no","cellular",24,"jul",1036,1,-1,0,"unknown","no"
32,"technician","divorced","secondary","no",3717,"no","yes","cellular",24,"jul",91,1,-1,0,"unknown","no"
45,"management","divorced","tertiary","no",-255,"yes","yes","unknown",28,"may",128,2,-1,0,"unknown","no"
29,"technician","single","tertiary","no",673,"yes","no","cellular",9,"feb",835,3,-1,0,"unknown","yes"
47,"services","married","secondary","no",24,"no","no","cellular",11,"aug",271,3,-1,0,"unknown","no"
26,"services","single","primary","no",179,"yes","yes","cellular",28,"jul",333,4,-1,0,"unknown","no"
70,"retired","married","primary","no",3230,"no","no","cellular",11,"jan",300,2,48,1,"failure","no"
43,"management","married","tertiary","no",489,"yes","no","cellular",8,"may",130,1,172,2,"other","no"
44,"blue-collar","divorced","primary","no",-97,"yes","yes","cellular",15,"may",197,3,288,4,"failure","no"
25,"blue-collar","single","secondary","no",0,"yes","no","cellular",22,"jul",135,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",0,"yes","no","cellular",19,"nov",188,2,-1,0,"unknown","no"
34,"blue-collar","single","primary","no",505,"yes","no","unknown",13,"may",351,1,-1,0,"unknown","no"
53,"blue-collar","married","tertiary","no",0,"no","no","cellular",22,"aug",107,2,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",223,"yes","no","cellular",7,"may",569,1,297,3,"failure","no"
45,"technician","married","tertiary","no",3168,"no","no","cellular",8,"aug",109,2,-1,0,"unknown","no"
56,"admin.","married","primary","no",3562,"no","no","cellular",2,"jul",229,1,-1,0,"unknown","no"
57,"management","married","tertiary","no",10583,"no","no","cellular",22,"jun",295,3,-1,0,"unknown","yes"
57,"housemaid","divorced","primary","no",8278,"no","no","cellular",17,"nov",408,3,-1,0,"unknown","no"
60,"self-employed","married","secondary","no",3105,"no","no","telephone",28,"jul",178,4,-1,0,"unknown","no"
47,"admin.","married","secondary","no",0,"no","no","cellular",10,"nov",213,1,190,1,"other","yes"
28,"unemployed","single","secondary","no",23,"no","no","cellular",28,"jan",154,1,-1,0,"unknown","no"
30,"management","single","tertiary","no",82,"no","no","cellular",9,"feb",48,3,-1,0,"unknown","no"
44,"housemaid","married","secondary","no",192,"no","no","unknown",11,"jun",232,2,-1,0,"unknown","no"
38,"entrepreneur","married","primary","no",350,"yes","no","cellular",8,"may",75,1,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",-518,"yes","no","cellular",31,"jul",46,5,-1,0,"unknown","no"
47,"management","divorced","unknown","no",582,"yes","yes","unknown",16,"jun",123,2,-1,0,"unknown","no"
37,"management","married","tertiary","no",50,"no","yes","cellular",17,"jul",105,1,-1,0,"unknown","no"
32,"services","married","primary","no",164,"yes","no","unknown",17,"jul",19,1,-1,0,"unknown","no"
58,"blue-collar","married","unknown","no",9,"no","no","cellular",25,"aug",50,23,-1,0,"unknown","no"
31,"admin.","married","unknown","no",-295,"yes","no","unknown",15,"may",311,3,-1,0,"unknown","no"
42,"unknown","married","unknown","no",222,"no","no","cellular",26,"aug",80,16,-1,0,"unknown","no"
35,"management","married","tertiary","no",300,"yes","no","cellular",15,"jul",555,2,-1,0,"unknown","no"
29,"management","married","tertiary","no",1606,"yes","no","cellular",3,"feb",17,6,-1,0,"unknown","no"
35,"technician","married","secondary","no",179,"no","yes","cellular",20,"aug",82,2,-1,0,"unknown","no"
32,"technician","single","secondary","no",28,"yes","no","cellular",18,"nov",368,1,-1,0,"unknown","no"
34,"blue-collar","single","secondary","no",1423,"yes","no","cellular",21,"nov",55,2,-1,0,"unknown","no"
32,"technician","single","tertiary","no",696,"no","yes","cellular",13,"aug",101,4,105,4,"failure","no"
45,"blue-collar","married","secondary","no",27,"yes","no","unknown",12,"may",299,5,-1,0,"unknown","no"
33,"technician","married","secondary","no",4,"yes","yes","unknown",18,"jun",625,2,-1,0,"unknown","yes"
35,"services","married","secondary","no",27,"yes","yes","cellular",5,"may",442,2,278,3,"failure","no"
29,"management","single","tertiary","no",2799,"yes","no","cellular",5,"may",371,2,-1,0,"unknown","no"
34,"technician","divorced","secondary","no",675,"no","no","cellular",25,"jul",81,2,-1,0,"unknown","no"
43,"blue-collar","married","primary","no",548,"no","no","cellular",30,"jul",100,9,-1,0,"unknown","no"
51,"management","married","tertiary","no",3604,"no","yes","telephone",8,"jul",287,1,-1,0,"unknown","no"
41,"services","divorced","secondary","no",5766,"yes","yes","cellular",5,"may",243,1,169,3,"failure","no"
38,"management","married","tertiary","no",613,"no","no","cellular",30,"apr",242,1,86,1,"success","yes"
72,"retired","married","secondary","no",5715,"no","no","cellular",17,"may",1114,1,181,2,"success","yes"
81,"retired","divorced","primary","no",949,"no","no","cellular",27,"sep",188,2,280,1,"other","yes"
29,"blue-collar","single","secondary","no",114,"yes","no","cellular",6,"may",500,1,-1,0,"unknown","no"
30,"blue-collar","single","secondary","no",567,"yes","no","cellular",28,"jul",317,5,-1,0,"unknown","no"
58,"management","married","primary","no",1052,"yes","no","cellular",7,"may",147,1,359,4,"failure","no"
38,"management","single","tertiary","no",427,"yes","no","cellular",18,"nov",253,1,182,1,"failure","no"
48,"blue-collar","married","primary","no",3267,"yes","no","telephone",13,"may",6,5,-1,0,"unknown","no"
44,"self-employed","married","secondary","no",6553,"no","no","unknown",16,"jun",195,2,-1,0,"unknown","no"
36,"blue-collar","single","secondary","no",3111,"yes","no","unknown",20,"may",445,2,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",6150,"yes","no","cellular",13,"may",444,2,174,2,"failure","no"
24,"student","married","unknown","no",146,"no","no","cellular",26,"may",147,1,40,1,"failure","no"
58,"blue-collar","married","secondary","no",343,"yes","no","unknown",26,"may",265,4,-1,0,"unknown","no"
58,"retired","married","secondary","no",983,"no","no","cellular",5,"aug",139,1,-1,0,"unknown","no"
45,"admin.","divorced","secondary","no",2353,"yes","no","cellular",5,"mar",182,1,107,2,"other","yes"
41,"blue-collar","married","primary","no",241,"yes","no","cellular",21,"nov",48,1,-1,0,"unknown","no"
60,"technician","married","secondary","no",259,"no","no","cellular",6,"jul",396,1,386,2,"success","yes"
37,"technician","married","secondary","no",3728,"no","no","unknown",20,"jun",55,4,-1,0,"unknown","no"
35,"services","married","secondary","no",322,"yes","yes","unknown",20,"jun",590,4,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",3074,"no","no","cellular",18,"nov",679,1,-1,0,"unknown","no"
33,"blue-collar","married","primary","no",496,"no","no","cellular",12,"may",151,1,-1,0,"unknown","no"
36,"admin.","single","secondary","no",0,"no","no","unknown",20,"may",37,1,-1,0,"unknown","no"
32,"technician","single","tertiary","no",388,"no","no","cellular",29,"apr",250,3,-1,0,"unknown","yes"
40,"technician","married","secondary","no",192,"yes","yes","cellular",15,"may",16,8,351,5,"failure","no"
52,"self-employed","married","secondary","no",-201,"no","yes","cellular",19,"nov",905,1,133,2,"failure","no"
49,"technician","married","secondary","no",324,"no","no","cellular",4,"aug",227,1,-1,0,"unknown","no"
28,"blue-collar","single","secondary","no",2528,"yes","no","cellular",18,"may",190,8,-1,0,"unknown","no"
37,"technician","single","secondary","no",363,"yes","no","unknown",23,"may",110,3,-1,0,"unknown","no"
59,"management","single","tertiary","no",911,"no","yes","unknown",5,"jun",172,2,-1,0,"unknown","no"
25,"blue-collar","single","secondary","no",1857,"yes","no","cellular",13,"apr",295,4,187,6,"success","yes"
34,"blue-collar","married","secondary","no",123,"yes","no","cellular",8,"jul",218,3,-1,0,"unknown","no"
39,"blue-collar","married","secondary","yes",-345,"yes","no","unknown",7,"may",69,1,-1,0,"unknown","no"
73,"retired","married","tertiary","no",448,"no","no","cellular",22,"jun",68,1,90,1,"success","no"
39,"management","married","tertiary","no",-1212,"yes","no","unknown",16,"jun",26,18,-1,0,"unknown","no"
47,"housemaid","married","secondary","no",1152,"no","no","telephone",7,"jul",260,13,-1,0,"unknown","no"
34,"services","married","secondary","no",7,"yes","no","cellular",12,"may",377,1,357,1,"failure","no"
47,"management","married","tertiary","no",2473,"yes","yes","cellular",31,"jul",122,2,-1,0,"unknown","no"
37,"student","single","unknown","no",444,"no","no","cellular",14,"aug",137,1,102,5,"success","yes"
34,"student","single","primary","no",3004,"no","no","unknown",28,"may",49,3,-1,0,"unknown","no"
34,"management","married","tertiary","no",362,"yes","no","unknown",30,"may",38,3,-1,0,"unknown","no"
23,"management","single","tertiary","no",2143,"no","no","cellular",30,"mar",180,2,-1,0,"unknown","yes"
49,"technician","single","secondary","no",74,"yes","no","unknown",30,"may",130,1,-1,0,"unknown","no"
43,"unemployed","married","secondary","no",0,"yes","no","unknown",6,"may",37,2,-1,0,"unknown","no"
27,"blue-collar","married","secondary","no",373,"yes","no","unknown",4,"jun",49,1,-1,0,"unknown","no"
29,"housemaid","married","primary","no",0,"yes","no","cellular",15,"jul",317,3,-1,0,"unknown","no"
33,"unemployed","single","secondary","no",2066,"no","yes","cellular",9,"sep",305,1,749,2,"failure","yes"
47,"management","divorced","secondary","no",1208,"yes","no","unknown",2,"jun",339,7,-1,0,"unknown","no"
49,"technician","single","secondary","no",0,"yes","no","unknown",20,"may",484,2,-1,0,"unknown","no"
48,"unemployed","married","secondary","no",0,"no","no","telephone",31,"jul",35,11,-1,0,"unknown","no"
38,"admin.","married","secondary","no",1116,"yes","yes","unknown",16,"jun",406,2,-1,0,"unknown","no"
41,"management","single","tertiary","no",3013,"yes","no","cellular",17,"nov",150,1,-1,0,"unknown","no"
52,"management","married","primary","no",0,"no","no","unknown",5,"jun",85,3,-1,0,"unknown","no"
61,"management","married","secondary","no",1471,"no","no","cellular",13,"nov",632,1,93,2,"failure","no"
36,"services","divorced","secondary","no",2390,"yes","no","cellular",19,"nov",400,1,-1,0,"unknown","no"
32,"technician","married","secondary","no",0,"no","no","cellular",21,"aug",120,3,-1,0,"unknown","no"
35,"admin.","divorced","secondary","no",627,"yes","no","cellular",6,"feb",298,6,275,2,"failure","no"
45,"blue-collar","married","secondary","no",28,"no","yes","cellular",4,"feb",215,1,222,1,"other","no"
58,"blue-collar","married","secondary","no",602,"yes","no","cellular",13,"may",201,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",42,"yes","no","unknown",9,"may",210,3,-1,0,"unknown","no"
48,"management","divorced","tertiary","no",313,"no","no","cellular",8,"may",208,1,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",0,"yes","no","cellular",17,"apr",145,2,-1,0,"unknown","no"
47,"technician","married","tertiary","yes",-813,"yes","yes","cellular",21,"nov",85,2,158,25,"failure","no"
35,"management","single","tertiary","no",-324,"no","yes","cellular",21,"jul",985,11,-1,0,"unknown","yes"
32,"admin.","single","secondary","no",314,"no","yes","cellular",23,"apr",91,4,156,1,"other","no"
29,"blue-collar","single","secondary","no",-20,"no","yes","cellular",21,"jul",574,1,-1,0,"unknown","yes"
